Date,WO,Formatted WO,KK,Machine,Customer,Product Type,s_or_g,tebal,panjang,lebar,"Order
(Pcs)",Finished Goods (Pcs),Finished Goods (Kg),berat,"Scrap
(Kg)","Waste
(Kg)",DL Std,"Effective Hours
(H)",Down Time produksi,DT Teknik,Capacity/Out Put Std (Kg/H),Equipment Earn Hour,"Machine
Eff",Production Eff,"Material
Eff",OEE,DL Earn Hour
08/04/2021,200,0200,WO1.210200,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,4000.00,1250.00,200.00,70.00,300.10,4.287142857,734.80,        -  ,3.00,0.75,1.83,2.50,400.00,0.75,0.15,1.00,0.29,0.04,2.25
09/04/2021,200,0200,WO1.210200,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,4000.00,1250.00,                -  ,130.00,556.00,4.276923077,217.50,0.50,3.00,1.40,0.56,0.50,400.00,1.39,0.57,0.99,0.72,0.41,4.17
29/01/2021,53,0053,WO1.210053,OM 2000,TOP ABADI,IMPRABOARD,N,5.00,1600.00,1520.00,125.00,125.00,260.10,2.080800000,149.30,0.00,3.00,1.11,0.00,0.00,320.00,0.81,1.00,0.74,0.64,0.47,2.44
02/05/2021,230,0230,WO1.210230,OM 2000,PURATA SAMASTA,IMPRABOARD,N,5.00,750.00,1800.00,3950.00,650.00,752.70,1.158000000,979.50,1.00,3.00,2.78,5.84,3.00,325.00,2.32,0.24,0.83,0.43,0.09,6.95
03/05/2021,230,0230,WO1.210230,OM 2000,PURATA SAMASTA,IMPRABOARD,N,5.00,750.00,1800.00,                -  ,3300.00,3838.60,1.163212121,215.20,0.40,3.00,12.32,             -  ,             -  ,325.00,11.81,1.00,0.96,0.95,0.91,35.43
22/01/2021,7,0007,WO2.210007,OM 2600,MULFORD,IMPRABOARD,N,5.00,2540.00,1830.00,120.00,125.00,528.40,4.227200000,481.50,0.40,6.00,1.93,0.53,0.00,400.00,1.32,0.79,0.68,0.52,0.28,7.93
01/03/2021,39,0039,WO2.210039,OM 2600,MULFORD,IMPRABOARD,N,5.00,2540.00,1830.00,100.00,100.00,422.70,4.227000000,185.20,        -  ,3.00,1.52,             -  ,             -  ,400.00,1.06,1.00,0.70,0.70,0.48,3.17
18/04/2021,69,0069,WO2.210069,OM 2600,MPZ/ PTY,IMPRABOARD,N,5.00,2540.00,1830.00,250.00,148.00,625.50,4.226351351,321.50,        -  ,3.00,2.31,0.06,             -  ,400.00,1.56,0.98,0.68,0.66,0.44,4.69
19/04/2021,69,0069,WO2.210069,OM 2600,MPZ/ PTY,IMPRABOARD,N,5.00,2540.00,1830.00,                -  ,102.00,431.10,4.226470588,390.50,0.50,3.00,1.59,0.47,             -  ,400.00,1.08,0.77,0.68,0.52,0.27,3.23
29/03/2021,182,0182,WO1.210182,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,1110.00,2000.00,100.00,                  -  ,                  -  ,1.900000000,80.00,        -  ,3.00,                     -  ,0.33,             -  ,325.00,0.00,0.00,0.00,0.00,0.00,0.00
30/03/2021,182,0182,WO1.210182,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,1110.00,2000.00,100.00,100.00,190.00,1.900000000,14.60,        -  ,3.00,0.63,             -  ,             -  ,325.00,0.58,1.00,0.92,0.93,0.86,1.75
23/01/2021,11,0011,WO1.210011,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,1000.00,430.00,2225.80,5.176279070,343.50,0.80,3.00,7.17,0.30,0.00,320.00,6.96,0.96,0.97,0.87,0.81,20.87
24/01/2021,11,0011,WO1.210011,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,570.00,2950.50,5.176315789,790.70,0.70,6.00,9.50,2.34,0.33,320.00,9.22,0.78,0.97,0.79,0.60,55.32
21/01/2021,33,0033,WO1.210033,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,250.00,289.00,1496.00,5.176470588,221.90,0.40,6.00,4.82,0.33,0.00,320.00,4.68,0.94,0.97,0.87,0.79,28.05
21/01/2021,34,0034,WO1.210034,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,340.00,1760.00,5.176470588,264.90,0.40,3.00,5.65,0.20,0.00,320.00,5.50,0.97,0.97,0.87,0.82,16.50
22/01/2021,34,0034,WO1.210034,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,160.00,828.30,5.176875000,140.70,0.00,3.00,2.67,0.36,0.00,320.00,2.59,0.88,0.97,0.85,0.73,7.77
22/01/2021,35,0035,WO1.210035,OM 2000,GOKASI,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,305.00,1578.70,5.176065574,152.10,0.00,3.00,5.08,0.49,0.00,320.00,4.93,0.91,0.97,0.91,0.81,14.80
22/01/2021,35,0035,WO1.210035,OM 2000,GOKASI,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,10.00,59.60,5.960000000,75.90,0.80,3.00,0.19,0.29,0.00,320.00,0.19,0.40,0.97,0.44,0.17,0.56
23/01/2021,35,0035,WO1.210035,OM 2000,GOKASI,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,80.00,477.30,5.966250000,339.30,0.30,3.00,1.57,0.68,0.00,320.00,1.49,0.70,0.95,0.58,0.39,4.47
24/01/2021,36,0036,WO1.210036,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,1000.00,530.00,2743.40,5.176226415,625.20,0.60,6.00,8.94,2.90,0.00,320.00,8.57,0.76,0.96,0.81,0.59,51.44
25/01/2021,36,0036,WO1.210036,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,485.00,2510.50,5.176288660,330.60,0.30,6.00,8.08,1.00,0.00,320.00,7.85,0.89,0.97,0.88,0.76,47.07
25/01/2021,37,0037,WO1.210037,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,1000.00,330.00,1708.20,5.176363636,418.10,0.40,3.00,5.50,1.30,0.00,320.00,5.34,0.81,0.97,0.80,0.63,16.01
26/01/2021,37,0037,WO1.210037,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,670.00,3468.30,5.176567164,581.30,0.70,6.00,11.17,2.25,0.00,320.00,10.84,0.83,0.97,0.86,0.69,65.03
27/01/2021,41,0041,WO1.210041,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,190.00,983.40,5.175789474,370.50,5.20,3.00,3.22,0.00,0.00,320.00,3.07,1.00,0.95,0.72,0.69,9.22
28/01/2021,41,0041,WO1.210041,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,110.00,569.40,5.176363636,27.50,0.00,3.00,1.84,0.00,0.00,320.00,1.78,1.00,0.97,0.95,0.92,5.34
28/01/2021,43,0043,WO1.210043,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,490.00,2536.40,5.176326531,300.90,0.70,6.00,8.17,0.33,0.00,320.00,7.93,0.96,0.97,0.89,0.83,47.56
29/01/2021,44,0044,WO1.210044,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,200.00,200.00,1035.20,5.176000000,318.10,0.00,3.00,3.34,0.85,0.00,320.00,3.24,0.80,0.97,0.76,0.59,9.71
29/01/2021,52,0052,WO1.210052,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,550.00,2846.90,5.176181818,781.60,0.60,6.00,9.17,1.78,0.00,320.00,8.90,0.84,0.97,0.78,0.64,53.38
30/01/2021,52,0052,WO1.210052,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,0.00,10.00,51.70,5.170000000,2.30,0.00,3.00,0.17,0.00,0.00,320.00,0.16,1.00,0.96,0.96,0.92,0.48
31/01/2021,62,0062,WO1.210062,OM 2000,DIGITAL INDONESIA,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,301.00,1557.90,5.175747508,470.90,0.20,6.00,6.54,2.96,0.58,320.00,4.87,0.65,0.74,0.77,0.37,29.21
23/02/2021,100,0100,WO1.210100,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,497.00,2572.50,5.176056338,862.60,0.90,6.00,9.08,3.92,             -  ,320.00,8.04,0.70,0.89,0.75,0.46,48.23
25/02/2021,102,0102,WO1.210102,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,600.00,300.00,1553.00,5.176666667,475.40,0.80,3.00,5.00,3.00,             -  ,320.00,4.85,0.62,0.97,0.77,0.46,14.56
26/02/2021,102,0102,WO1.210102,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,300.00,1553.00,5.176666667,106.00,        -  ,3.00,5.00,0.07,             -  ,320.00,4.85,0.99,0.97,0.94,0.90,14.56
27/02/2021,104,0104,WO1.210104,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,390.00,2018.80,5.176410256,255.50,0.50,3.00,6.60,0.22,             -  ,320.00,6.31,0.97,0.96,0.89,0.82,18.93
28/02/2021,104,0104,WO1.210104,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,120.00,621.10,5.175833333,204.70,0.40,3.00,2.00,0.92,             -  ,320.00,1.94,0.69,0.97,0.75,0.50,5.82
26/02/2021,105,0105,WO1.210105,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,330.00,1708.20,5.176363636,291.20,0.20,6.00,5.57,             -  ,             -  ,320.00,5.34,1.00,0.96,0.85,0.82,32.03
26/02/2021,111,0111,WO1.210111,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,250.00,210.00,1087.00,5.176190476,446.00,0.50,3.00,3.55,1.06,             -  ,320.00,3.40,0.77,0.96,0.71,0.52,10.19
27/02/2021,111,0111,WO1.210111,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,40.00,207.00,5.175000000,9.50,        -  ,3.00,0.68,             -  ,             -  ,320.00,0.65,1.00,0.96,0.96,0.91,1.94
01/03/2021,114,0114,WO1.210114,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,1000.00,718.00,3716.80,5.176601671,346.10,0.60,3.00,12.09,0.67,             -  ,325.00,11.44,0.95,0.95,0.91,0.82,34.31
01/03/2021,115,0115,WO1.210115,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,800.00,670.00,3468.30,5.176567164,225.90,0.60,3.00,11.17,0.20,             -  ,325.00,10.67,0.98,0.96,0.94,0.88,32.02
02/03/2021,115,0115,WO1.210115,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,110.00,569.40,5.176363636,99.80,        -  ,3.00,1.83,0.08,             -  ,325.00,1.75,0.96,0.96,0.85,0.78,5.26
02/03/2021,117,0117,WO1.210117,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,250.00,250.00,1294.10,5.176400000,572.70,0.50,3.00,4.18,2.38,             -  ,325.00,3.98,0.64,0.95,0.69,0.42,11.95
29/03/2021,179,0179,WO1.210179,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,800.00,828.00,4286.20,5.176570048,628.90,0.90,3.00,13.83,1.84,             -  ,325.00,13.19,0.88,0.95,0.87,0.73,39.56
28/03/2021,180,0180,WO1.210180,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,1000.00,590.00,3053.80,5.175932203,397.90,1.00,3.00,10.00,0.77,             -  ,325.00,9.40,0.93,0.94,0.88,0.77,28.19
29/03/2021,180,0180,WO1.210180,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,430.00,2225.30,5.175116279,212.90,0.90,3.00,7.16,0.84,             -  ,325.00,6.85,0.90,0.96,0.91,0.78,20.54
30/03/2021,181,0181,WO1.210181,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,200.00,1035.20,5.176000000,995.10,1.60,3.00,3.76,3.04,             -  ,325.00,3.19,0.55,0.85,0.51,0.24,9.56
31/03/2021,181,0181,WO1.210181,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,148.00,766.00,5.175675676,352.90,0.20,3.00,2.51,2.74,0.75,325.00,2.36,0.42,0.94,0.68,0.27,7.07
30/03/2021,182,0182,WO1.210182,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,600.00,566.00,2930.00,5.176678445,970.40,0.80,3.00,10.29,0.52,2.67,325.00,9.02,0.76,0.88,0.75,0.50,27.05
14/04/2021,203,0203,WO1.210203,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,507.00,2624.50,5.176528600,310.60,0.60,3.00,8.63,0.45,             -  ,325.00,8.08,0.95,0.94,0.89,0.80,24.23
14/04/2021,204,0204,WO1.210204,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,300.00,70.00,362.40,5.177142857,31.80,        -  ,3.00,1.17,0.05,             -  ,325.00,1.12,0.96,0.96,0.92,0.84,3.35
15/04/2021,204,0204,WO1.210204,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,220.00,1138.80,5.176363636,264.40,0.60,3.00,3.67,0.65,             -  ,325.00,3.50,0.85,0.96,0.81,0.66,10.51
16/04/2021,208,0208,WO1.210208,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,600.00,200.00,1035.30,5.176500000,255.50,0.50,3.00,3.33,0.42,             -  ,325.00,3.19,0.89,0.96,0.80,0.68,9.56
17/04/2021,208,0208,WO1.210208,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,390.00,2018.90,5.176666667,376.10,0.60,3.00,6.59,0.91,             -  ,325.00,6.21,0.88,0.94,0.84,0.70,18.64
17/04/2021,209,0209,WO1.210209,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,250.00,250.00,1294.00,5.176000000,326.10,0.90,3.00,4.17,1.00,             -  ,325.00,3.98,0.81,0.96,0.80,0.62,11.94
19/04/2021,210,0210,WO1.210210,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,400.00,450.00,2329.20,5.176000000,1141.00,0.80,3.00,7.50,2.17,             -  ,325.00,7.17,0.78,0.96,0.67,0.50,21.50
17/04/2021,211,0211,WO1.210211,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,50.00,258.80,5.176000000,147.60,0.10,3.00,0.83,0.42,             -  ,325.00,0.80,0.67,0.96,0.64,0.41,2.39
18/04/2021,211,0211,WO1.210211,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,442.00,2288.10,5.176696833,310.20,0.20,3.00,7.37,0.63,             -  ,325.00,7.04,0.92,0.96,0.88,0.77,21.12
03/05/2021,231,0231,WO1.210231,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,500.00,260.00,1345.90,5.176538462,197.40,0.20,3.00,4.33,0.32,             -  ,325.00,4.14,0.93,0.96,0.87,0.78,12.42
04/05/2021,231,0231,WO1.210231,OM 2000,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,                -  ,287.00,1485.60,5.176306620,276.50,0.40,3.00,4.78,0.83,             -  ,325.00,4.57,0.85,0.96,0.84,0.69,13.71
21/05/2021,258,0258,WO1.210258,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2000.00,200.00,200.00,1035.10,5.175500000,1302.40,1.00,3.00,3.18,2.25,2.09,400.00,2.59,0.42,0.81,0.44,0.15,7.76
06/05/2021,228,0228,WO1.210228,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,1070.00,2100.00,310.00,240.00,462.80,1.928333333,388.80,0.50,3.00,1.42,1.12,             -  ,400.00,1.16,0.56,0.82,0.54,0.25,3.47
07/05/2021,228,0228,WO1.210228,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,1070.00,2100.00,                -  ,70.00,135.00,1.928571429,38.10,        -  ,3.00,0.41,             -  ,             -  ,400.00,0.34,1.00,0.82,0.78,0.64,1.01
07/05/2021,228,0228,WO1.210228,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,1100.00,2200.00,150.00,150.00,311.50,2.076666667,69.90,        -  ,3.00,0.91,             -  ,             -  ,400.00,0.78,1.00,0.86,0.82,0.70,2.34
15/01/2021,22,0022,WO1.210022,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,338.00,2184.40,6.462721893,179.70,0.50,3.00,5.45,0.00,0.00,450.00,4.85,1.00,0.89,0.92,0.82,14.56
16/01/2021,22,0022,WO1.210022,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,0.00,162.00,1045.00,6.450617284,428.10,0.80,3.00,2.65,0.05,0.00,450.00,2.32,0.98,0.88,0.71,0.61,6.97
16/01/2021,23,0023,WO1.210023,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,360.00,2326.60,6.462777778,504.90,0.50,3.00,5.81,1.21,0.00,450.00,5.17,0.83,0.89,0.82,0.61,15.51
17/01/2021,23,0023,WO1.210023,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,0.00,140.00,904.80,6.462857143,66.10,0.00,3.00,2.26,0.00,0.00,450.00,2.01,1.00,0.89,0.93,0.83,6.03
17/01/2021,25,0025,WO1.210025,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,300.00,220.00,1422.10,6.464090909,258.30,0.50,3.00,3.56,0.00,0.00,450.00,3.16,1.00,0.89,0.85,0.75,9.48
18/01/2021,25,0025,WO1.210025,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,0.00,80.00,517.00,6.462500000,37.80,0.00,3.00,1.29,0.00,0.00,450.00,1.15,1.00,0.89,0.93,0.83,3.45
17/01/2021,26,0026,WO1.210026,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,500.00,3231.50,6.463000000,717.50,0.40,6.00,8.19,1.05,0.00,450.00,7.18,0.89,0.88,0.82,0.64,43.09
19/01/2021,27,0027,WO1.210027,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,1000.00,1010.00,6524.00,6.459405941,1487.30,2.70,9.00,15.91,2.39,0.00,450.00,14.50,0.87,0.91,0.81,0.65,130.48
28/01/2021,46,0046,WO1.210046,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,500.00,3232.50,6.465000000,1575.00,0.50,6.00,7.80,4.87,0.00,450.00,7.18,0.62,0.92,0.67,0.38,43.10
02/02/2021,58,0058,WO1.210058,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,800.00,260.00,1680.50,6.463461538,214.50,0.10,3.00,4.33,0.18,             -  ,450.00,3.73,0.96,0.86,0.89,0.73,11.20
04/02/2021,58,0058,WO1.210058,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,540.00,3488.00,6.459259259,906.80,1.00,6.00,8.57,0.83,             -  ,450.00,7.75,0.91,0.90,0.79,0.65,46.51
03/02/2021,59,0059,WO1.210059,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,300.00,70.00,452.40,6.462857143,116.50,0.30,3.00,1.11,0.30,             -  ,450.00,1.01,0.79,0.90,0.79,0.57,3.02
04/02/2021,59,0059,WO1.210059,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,240.00,1551.60,6.465000000,128.00,0.20,3.00,3.82,0.85,             -  ,450.00,3.45,0.82,0.90,0.92,0.68,10.34
30/01/2021,61,0061,WO1.210061,OM 2600,SELARAS DONLIM,IMPRABOARD,N,5.00,3000.00,2500.00,2250.00,2250.00,5014.00,2.228444444,466.40,0.60,9.00,12.86,0.98,0.00,450.00,11.14,0.93,0.87,0.91,0.74,100.28
30/01/2021,63,0063,WO1.210063,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,250.00,150.00,967.50,6.450000000,482.10,0.90,3.00,2.50,0.79,0.00,450.00,2.15,0.76,0.86,0.67,0.44,6.45
31/01/2021,63,0063,WO1.210063,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,0.00,100.00,646.30,6.463000000,53.60,0.00,3.00,1.67,0.14,0.00,450.00,1.44,0.93,0.86,0.92,0.74,4.31
01/02/2021,64,0064,WO1.210064,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,1000.00,930.00,6005.20,6.457204301,505.40,1.20,6.00,15.50,             -  ,             -  ,450.00,13.34,1.00,0.86,0.92,0.79,80.07
02/02/2021,64,0064,WO1.210064,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,70.00,452.40,6.462857143,37.50,        -  ,3.00,1.17,             -  ,             -  ,450.00,1.01,1.00,0.86,0.92,0.80,3.02
04/02/2021,66,0066,WO1.210066,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,250.00,250.00,1616.20,6.464800000,421.40,0.50,6.00,3.97,             -  ,             -  ,450.00,3.59,1.00,0.91,0.79,0.72,21.55
06/02/2021,67,0067,WO1.210067,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,250.00,250.00,1615.70,6.462800000,118.00,        -  ,3.00,4.03,             -  ,             -  ,450.00,3.59,1.00,0.89,0.93,0.83,10.77
07/02/2021,70,0070,WO1.210070,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,300.00,300.00,1938.90,6.463000000,624.60,0.50,3.00,4.84,1.43,             -  ,450.00,4.31,0.77,0.89,0.76,0.52,12.93
04/02/2021,71,0071,WO1.210071,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,250.00,100.00,646.30,6.463000000,282.80,0.20,3.00,1.59,0.70,             -  ,450.00,1.44,0.69,0.90,0.70,0.44,4.31
05/02/2021,71,0071,WO1.210071,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,150.00,969.80,6.465333333,121.60,        -  ,3.00,2.38,0.75,             -  ,450.00,2.16,0.76,0.91,0.89,0.61,6.47
10/03/2021,126,0126,WO1.210126,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,1000.00,97.00,626.90,6.462886598,475.00,0.50,3.00,1.62,1.10,             -  ,400.00,1.57,0.59,0.97,0.57,0.33,4.70
16/03/2021,126,0126,WO1.210126,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,845.00,5457.90,6.459053254,1204.40,1.30,3.00,13.63,3.13,             -  ,400.00,13.64,0.81,1.00,0.82,0.67,40.93
10/03/2021,127,0127,WO1.210127,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,500.00,3167.10,6.334200000,584.40,0.50,3.00,8.14,0.84,             -  ,400.00,7.92,0.91,0.97,0.84,0.74,23.75
07/03/2021,129,0129,WO1.210129,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,500.00,3226.60,6.453200000,965.60,0.50,3.00,8.19,3.06,             -  ,400.00,8.07,0.73,0.99,0.77,0.55,24.20
19/03/2021,161,0161,WO1.210161,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,600.00,20.00,129.00,6.450000000,230.30,0.40,3.00,0.32,0.43,             -  ,400.00,0.32,0.43,1.00,0.36,0.15,0.97
20/03/2021,161,0161,WO1.210161,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,590.00,3813.10,6.462881356,329.70,0.50,3.00,9.43,0.25,             -  ,400.00,9.53,0.97,1.01,0.92,0.91,28.60
19/03/2021,162,0162,WO1.210162,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,300.00,317.00,2048.60,6.462460568,357.00,4.40,3.00,5.11,5.63,0.33,400.00,5.12,0.46,1.00,0.85,0.39,15.36
20/03/2021,163,0163,WO1.210163,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,400.00,395.00,2551.40,6.459240506,1035.10,0.50,3.00,6.30,2.54,             -  ,400.00,6.38,0.71,1.01,0.71,0.51,19.14
20/03/2021,164,0164,WO1.210164,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,300.00,280.00,1806.40,6.451428571,391.00,0.80,3.00,4.52,0.97,             -  ,400.00,4.52,0.82,1.00,0.82,0.68,13.55
21/03/2021,164,0164,WO1.210164,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,35.00,225.80,6.451428571,8.00,        -  ,3.00,0.54,             -  ,             -  ,400.00,0.56,1.00,1.04,0.97,1.00,1.69
09/04/2021,201,0201,WO1.210201,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,500.00,3231.40,6.462800000,473.30,1.00,3.00,8.06,0.55,             -  ,400.00,8.08,0.94,1.00,0.87,0.82,24.24
07/05/2021,228,0228,WO1.210228,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,509.00,3290.00,6.463654224,797.90,0.50,3.00,8.45,2.15,             -  ,400.00,8.23,0.80,0.97,0.80,0.62,24.68
05/05/2021,229,0229,WO1.210229,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,1000.00,330.00,2133.00,6.463636364,250.20,0.30,3.00,5.54,             -  ,             -  ,400.00,5.33,1.00,0.96,0.89,0.86,16.00
06/05/2021,229,0229,WO1.210229,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,678.00,4381.90,6.462979351,318.10,0.40,3.00,10.87,0.07,             -  ,400.00,10.95,0.99,1.01,0.93,0.93,32.86
18/05/2021,238,0238,WO1.210238,OM 2600,PELANGI MAS,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,250.00,1425.40,5.701600000,110.00,        -  ,3.00,3.57,             -  ,             -  ,400.00,3.56,1.00,1.00,0.93,0.93,10.69
29/05/2021,243,0243,WO1.210243,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,500.00,410.00,2649.90,6.463170732,496.80,0.60,3.00,6.83,1.33,             -  ,400.00,6.62,0.84,0.97,0.84,0.68,19.87
30/05/2021,243,0243,WO1.210243,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,3000.00,2500.00,                -  ,100.00,646.30,6.463000000,103.60,0.50,3.00,1.67,0.12,             -  ,400.00,1.62,0.93,0.97,0.86,0.78,4.85
